data_layer	endpoint	partition	length_metric	length	representative_rows	member_rows
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	70	16	16
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	75	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	76	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	80	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	82	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	83	4	4
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	84	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	90	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	93	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	94	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	95	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	98	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	108	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	110	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	111	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	112	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	114	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	118	3	3
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	120	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	130	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	139	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	142	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	152	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	153	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	158	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	162	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	163	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	165	4	4
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	168	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	172	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	178	4	4
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	179	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	181	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	183	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	189	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	191	3	3
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	193	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	194	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	203	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	204	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	210	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	216	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	217	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	218	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	239	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	240	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	244	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	255	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	265	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	273	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	278	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	284	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	287	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	288	4	4
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	293	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	308	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	318	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	319	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	320	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	330	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	347	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	379	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	399	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	431	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	462	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	467	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	486	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	520	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	568	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	571	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	572	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	585	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	590	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	591	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	615	3	3
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	616	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	697	1	1
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	781	2	2
ml_clean_partitions	T1/2	strict_numeric	selected_model_residue_count_sequence_or_helm	997	1	1
ml_clean_partitions	Vd	identity_review	raw_standard_20aa_residue_count	6	6	6
ml_clean_partitions	Vd	semantic_review	raw_standard_20aa_residue_count	9	10	10
ml_clean_partitions	Vd	semantic_review	selected_model_residue_count_sequence_or_helm	9	10	10
ml_clean_partitions	Vd	strict_numeric	raw_standard_20aa_residue_count	9	11	11
ml_clean_partitions	Vd	strict_numeric	raw_standard_20aa_residue_count	12	2	2
ml_clean_partitions	Vd	strict_numeric	raw_standard_20aa_residue_count	17	6	6
ml_clean_partitions	Vd	strict_numeric	raw_standard_20aa_residue_count	18	4	4
ml_clean_partitions	Vd	strict_numeric	raw_standard_20aa_residue_count	30	5	5
ml_clean_partitions	Vd	strict_numeric	raw_standard_20aa_residue_count	39	5	5
ml_clean_partitions	Vd	strict_numeric	selected_model_residue_count_sequence_or_helm	9	6	6
ml_clean_partitions	Vd	strict_numeric	selected_model_residue_count_sequence_or_helm	12	2	2
ml_clean_partitions	Vd	strict_numeric	selected_model_residue_count_sequence_or_helm	18	4	4
ml_clean_partitions	Vd	strict_numeric	selected_model_residue_count_sequence_or_helm	19	6	6
ml_clean_partitions	Vd	strict_numeric	selected_model_residue_count_sequence_or_helm	30	5	5
ml_clean_partitions	Vd	strict_numeric	selected_model_residue_count_sequence_or_helm	39	5	5
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	3	1	1
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	4	2	2
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	5	23	23
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	6	10	10
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	7	8	8
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	8	17	17
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	9	30	30
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	10	45	45
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	11	36	36
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	12	108	108
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	13	37	37
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	14	22	22
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	15	53	53
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	16	80	80
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	17	19	19
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	18	63	63
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	19	14	14
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	20	28	28
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	21	15	15
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	22	23	23
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	23	12	12
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	24	6	6
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	25	6	6
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	26	11	11
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	27	18	18
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	28	9	9
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	29	6	6
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	30	8	8
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	32	1	1
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	33	2	2
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	34	9	9
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	35	2	2
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	36	2	2
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	37	4	4
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	38	3	3
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	39	1	1
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	41	1	1
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	42	1	1
ml_clean_partitions	cell_penetration	positive_unlabeled	raw_standard_20aa_residue_count	43	1	1
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	5	3	3
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	6	3	3
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	7	24	24
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	8	11	11
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	9	11	11
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	10	30	30
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	11	34	34
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	12	46	46
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	13	36	36
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	14	109	109
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	15	37	37
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	16	23	23
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	17	61	61
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	18	83	83
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	19	23	23
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	20	64	64
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	21	15	15
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	22	28	28
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	23	16	16
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	24	23	23
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	25	12	12
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	26	6	6
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	27	6	6
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	28	11	11
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	29	18	18
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	30	9	9
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	31	6	6
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	32	8	8
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	34	1	1
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	35	3	3
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	36	9	9
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	37	2	2
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	38	2	2
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	39	4	4
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	40	3	3
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	41	1	1
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	43	1	1
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	44	1	1
ml_clean_partitions	cell_penetration	positive_unlabeled	selected_model_residue_count_sequence_or_helm	45	1	1
ml_clean_partitions	permeability	semantic_review	selected_model_residue_count_sequence_or_helm	4	2	2
ml_clean_partitions	permeability	semantic_review	selected_model_residue_count_sequence_or_helm	5	2	2
ml_clean_partitions	permeability	semantic_review	selected_model_residue_count_sequence_or_helm	6	82	85
ml_clean_partitions	permeability	semantic_review	selected_model_residue_count_sequence_or_helm	9	20	20
ml_clean_partitions	permeability	semantic_review	selected_model_residue_count_sequence_or_helm	10	2	2
ml_clean_partitions	permeability	semantic_review	selected_model_residue_count_sequence_or_helm	11	31	32
ml_clean_partitions	permeability	semantic_review	selected_model_residue_count_sequence_or_helm	12	10	11
ml_clean_partitions	permeability	strict_numeric	selected_model_residue_count_sequence_or_helm	2	4	4
ml_clean_partitions	permeability	strict_numeric	selected_model_residue_count_sequence_or_helm	3	114	114
ml_clean_partitions	permeability	strict_numeric	selected_model_residue_count_sequence_or_helm	4	88	88
